,author,papers,declared
1286,13330338,3,4
1287,133372950,9,53
1288,133384477,3,261
1289,1334271741,1,28
1290,1334672199,1,117
1291,133534795,4,43
1292,1335551265,7,97
1293,1336100651,3,48
1294,133628079,4,163
1295,1336878,5,274
1296,133723856,3,19
1297,133763619,1,14
1298,133767967,6,30
1299,1337865506,2,773
1300,133814645,2,16
1301,133848044,2,6
1302,133961139,2,50
1303,134076900,2,15
1304,13410265,1,33
1305,134133163,5,46
1306,134143262,1,70
1307,134152494,1,7
1308,1341715657,2,34
1309,1342419078,1,21
1310,1343636950,19,337
1311,1344539187,1,28
1312,1345056057,9,204
1313,134523118,3,66
1314,1345247691,4,149
1315,1345269861,1,84
1316,1345463193,5,181
1317,134652619,2,14
1318,1347151784,23,577
1319,1347370656,5,223
1320,134742728,4,39
1321,134769616,10,85
1322,1347852023,2,32
1323,134841535,1,232
1324,134856476,2,33
1325,134894117,4,31
1326,1348974762,1,11
1327,134908595,2,301
1328,134949824,1,5
1329,1349918797,4,7
1330,135060302,2,10
1331,135070866,3,19
1332,1350850152,3,18
1333,1351955150,1,10
1334,135218249,2,166
1335,135252792,20,139
1336,135265484,3,70
1337,135268338,11,138
1338,1352731533,2,330
1339,135308859,1,5
1340,135341990,12,73
1341,13539178,1,151
1342,1354405940,20,312
1343,135441323,4,75
1344,1354461777,9,48
1345,1354521051,6,104
1346,1354816936,68,177
1347,1354906446,1,43
1348,135540774,3,27
1349,1355423769,1,45
1350,1355769651,4,147
1351,1355821362,3,8
1352,13558532,1,34
1353,135586550,12,88
1354,1355899023,2,106
1355,135652364,6,246
1356,1357023475,2,1093
1357,1357915152,3,74
1358,135822269,2,95
1359,1358748423,1,65
1360,1360092648,3,261
1361,1360182267,1,9
1362,1361446941,1,37
1363,136197693,2,386
1364,1362393304,2,65
1365,136248595,2,18
1366,136258868,2,25
1367,1362644346,1,15
1368,1362663117,1,19
1369,1362995963,1,8
1370,1363617592,7,72
1371,1364242268,1,139
1372,136482463,1,29
1373,1365444927,1,13
1374,1365732448,2,60
1375,136637860,2,15
1376,136658864,1,69
1377,1366874808,8,23
1378,136691349,1,28
1379,136708976,4,7
1380,1367283633,5,48
1381,1367500519,23,71
1382,136769063,4,8
1383,1368187773,1,206
1384,136829543,3,51
1385,136850560,10,15
1386,136859070,31,1528
1387,136888070,6,100
1388,1370695824,1,643
1389,1371611888,1,47
1390,137163067,0,16
1391,137237082,3,121
1392,1372470642,6,24
1393,1372751595,5,66
1394,1372919049,1,18
1395,1373187678,8,206
1396,1373210103,7,257
1397,1373311025,3,18
1398,137418990,5,43
1399,137426811,17,218
1400,1375244158,3,25
1401,1375400056,16,49
1402,1375897140,22,131
1403,137606602,1,28
1404,137738611,1,4
1405,137797857,1,195
1406,137835390,2,154
1407,137861795,19,76
1408,1379502869,1,124
1409,137954362,2,30
1410,1379973716,2,16
1411,1380428849,1,30
1412,138108392,3,50
1413,13811602,5,194
1414,138229642,23,217
1415,138256075,1,12
1416,1382709,10,194
1417,138289590,5,82
1418,138316889,4,85
1419,1383577489,2,69
1420,138385633,2,45
1421,1384229811,33,165
1422,1384276614,3,54
1423,1385162593,2,33
1424,1385423492,7,345
1425,138548067,15,187
1426,138606762,1,7
1427,1386246505,6,46
1428,1386703222,1,22
1429,138697102,2,9
1430,1387620779,2,133
1431,1387639048,1,22
1432,13882261,1,119
1433,138896488,1,51
1434,1389051172,6,1277
1435,1389575562,4,30
1436,138985926,1,19
1437,1391255147,1,74
1438,1392446222,1,61
1439,1392573584,4,67
1440,139266312,1,17
1441,139283330,2,88
1442,1392962059,1,7
1443,139299652,4,174
1444,1393481305,2,112
1445,139400669,2,40
1446,1394579085,1,167
1447,139560512,2,606
1448,139622989,4,48
1449,1397051370,1,13
1450,139706118,2,38
1451,139722737,1,19
1452,139762953,1,7
1453,139767865,4,12
1454,139772165,1,8
1455,1397793885,2,68
1456,139848765,1,19
1457,1398734215,1,106
1458,139914624,2,12
1459,139928695,1,24
1460,1399410508,1,6
1461,139951187,2,20
1462,139967712,22,125
1463,139974619,2,33
1464,1399790522,2,35
1465,140009110,3,42
1466,14002839,5,117
1467,140057078,1,102
1468,140070849,7,22
1469,140278973,1,11
1470,1403536464,2,63
1471,1403555183,5,105
1472,1403805574,1,36
1473,1404050242,3,20
1474,1404102916,4,12
1475,1405284612,4,155
1476,140528567,1,24
1477,140559726,1,70
1478,1405758891,2,40
1479,140604920,28,339
1480,140670171,4,63
1481,1407018196,3,25
1482,1407335501,3,16
1483,140803316,1,8
1484,140829034,12,64
1485,140902767,1,89
1486,140940526,4,9
1487,1409703486,10,155
1488,140983804,1,35
1489,1410024280,16,126
1490,1410039448,6,153
1491,1410715183,1,6
1492,14112007,1,4
1493,1411549585,1,15
1494,141155639,7,41
1495,1411676987,1,37
1496,1411847014,16,31
1497,1411949453,1,25
1498,1412113794,3,38
1499,1412770470,7,252
1500,141280340,2,109
1501,141314290,7,42
1502,1413247588,1,10
1503,1413867522,9,122
1504,1414503255,2,6
1505,1414559045,1,72
1506,1414908183,1,8
1507,141501045,1,8
1508,141507691,1,79
1509,1415629073,3,26
1510,1416073263,1,6
1511,141629514,4,81
1512,141645569,30,101
1513,1417097423,1,92
1514,141730740,4,181
1515,1417339091,1,25
1516,141736819,2,160
1517,1417685655,10,157
1518,1418351913,1,7
1519,1418598863,2,86
1520,1418630870,2,80
1521,1418764031,25,94
1522,1419022840,9,229
1523,1419198418,1,4
1524,1419676578,20,101
1525,1420188280,1,21
1526,14203528,1,11
1527,1420656582,1,24
1528,14206921,4,32
1529,1420801436,4,18
1530,1421170436,12,70
1531,1421404108,1,229
1532,1421629558,5,23
1533,1421684480,1,6
1534,1421793755,3,12
1535,1422069046,1,10
1536,14227721,13,242
1537,1422879270,1,10
1538,1423360909,19,172
1539,1423634896,3,14
1540,1423704125,1,15
1541,1423978069,9,26
1542,142406413,1,43
1543,1424132749,1,11
1544,1424187290,7,60
1545,1424400901,1,4
1546,142479817,1,20
1547,1425715818,1,10
1548,1425725923,2,95
1549,1425817410,1,21
1550,1425947733,8,156
1551,142644238,7,137
1552,142736376,1,64
1553,1428104451,1,1
1554,142815526,8,30
1555,1428205369,1,17
1556,1428213263,8,16
1557,142824529,10,78
1558,1428450192,2,11
1559,142873533,8,79
1560,1428778037,1,6
1561,1430341695,1,11
1562,1430501310,4,6
1563,143058409,2,5
1564,1430607160,2,6
1565,1430736112,1,1
1566,1431152258,2,49
1567,1431255435,4,10
1568,143146784,1,40
1569,1432492132,15,88
1570,143287519,1,14
1571,1433205056,4,29
1572,143342460,3,23
1573,143497763,1,17
1574,143512742,2,10
1575,1436335504,2,4
1576,1436807182,7,65
1577,1436821675,61,208
1578,1436829426,1,11
1579,1436981570,1,88
1580,143753764,1,1
1581,143758417,6,112
1582,1438113763,1,87
1583,143871111,1,61
1584,143876311,2,102
1585,143880685,1,812
1586,1440066082,1,17
1587,144011413,1,188
1588,144025872,3,339
1589,144055362,66,124
1590,144062126,2,6
1591,14410813,2,198
1592,1441641179,2,8
1593,1441874829,9,157
1594,144194420,22,41
1595,14421199,3,8
1596,144275989,1,10
1597,1442871074,3,68
1598,1443137112,29,96
1599,1444602532,9,141
1600,144476960,1,3
1601,1444967389,1,59
1602,1444981431,1,18
1603,1445084219,12,75
1604,1445484688,20,263
1605,1445512830,1,1
1606,1446033523,8,9
1607,144614206,1,13
1608,144637705,1,149
1609,144642394,1,2
1610,144686356,15,70
1611,1447114390,1,7
1612,1447457241,1,7
1613,1447615282,2,92
1614,144776616,1,80
1615,1447927213,2,45
1616,1448039523,27,37
1617,1448242549,17,99
1618,144826158,4,126
1619,144863721,5,144
1620,1448863183,2,5
1621,1449125062,11,260
1622,1449464703,1,2
1623,1449471280,4,30
1624,1449538719,1,28
1625,1449758934,3,162
1626,145001243,2,10
1627,1450221304,3,234
1628,1450492754,1,69
1629,145057113,11,746
1630,1450637906,11,30
1631,1450846926,2,124
1632,145165591,2,47
1633,1451699524,2,23
1634,1451983828,2,75
1635,1452070185,3,44
1636,1452243399,2,8
1637,1452545351,3,50
1638,1452666890,1,20
1639,145298943,3,60
1640,1453201455,1,15
1641,1453290639,1,110
1642,1453746643,16,230
1643,1454356144,10,25
1644,1454514596,1,4
1645,1454618135,1,143
1646,1454679632,2,27
1647,145471872,1,4
1648,145472787,9,22
1649,1454892516,3,316
1650,1455141185,1,12
1651,1455229624,5,92
1652,1455277017,1,161
1653,1455473529,1,171
1654,1455579439,2,179
1655,1456133782,1,25
1656,1456964041,1,41
1657,1457263688,1,38
1658,1457499439,1,6
1659,1457737264,1,38
1660,145818538,1,46
1661,1458241557,1,8
1662,145832905,1,293
1663,1458465028,1,13
1664,1458810243,1,8
1665,145882054,2,7
1666,1458945237,1,12
1667,1459190024,2,24
1668,1459243530,1,2
1669,1459365705,1,13
1670,145951267,1,93
1671,145985620,5,217
1672,1459957267,5,121
1673,146039991,6,21
1674,146043860,2,47
1675,1460465686,5,8
1676,1460524317,1,193
1677,1460531972,6,107
1678,1460992312,5,171
1679,1461427853,1,147
1680,146153597,3,99
1681,1461751820,1,230
1682,146262294,1,105
1683,1463015911,1,20
1684,146308115,9,206
1685,146308339,3,22
1686,146425027,1,17
1687,1464790619,29,138
1688,146521700,1,22
1689,146527118,1,88
1690,146581213,6,24
1691,1466297269,1,85
1692,1466327305,1,7
1693,1466663680,1,12
1694,1467123679,2,10
1695,146717607,1,284
1696,1467282660,12,28
1697,146750387,4,256
1698,1467760946,2,13
1699,1468389938,1,18
1700,146839028,23,94
1701,1468693697,2,518
1702,146885063,2,247
1703,1469059588,1,6
1704,146910989,2,139
1705,1469413541,1,45
1706,146957858,10,327
1707,147023852,21,250
1708,147044506,1,67
1709,1470506281,4,64
1710,1472970498,1,40
1711,147304969,2,31
1712,1473303378,2,3
1713,1473303585,1,39
1714,1473570346,2,417
1715,147358334,2,11
1716,147363092,1,10
1717,147503177,2,242
1718,147526709,2,49
1719,1475456315,4,25
1720,1475899088,1,81
1721,1476557878,5,397
1722,1476668796,1,11
1723,1476763905,1,11
1724,147817099,1,9
1725,1478355294,22,233
1726,1478651034,4,26
1727,1478997493,8,42
1728,1479489032,1,21
1729,147965494,8,70
1730,1479814254,5,103
1731,1479910353,1,36
1732,147993099,1,4
1733,148048255,1,11
1734,1480488735,1,38
1735,148049985,2,9
1736,1480781228,4,251
1737,1480994103,1,5
1738,1481031091,2,7
1739,148108666,2,79
1740,1481250630,1,22
1741,1481631192,1,13
1742,1481922730,7,36
1743,148197049,25,86
1744,1482010359,1,8
1745,1482097180,1,23
1746,1482100132,1,223
1747,1482108584,11,450
1748,1482846990,1,37
1749,1482982369,14,44
1750,148301988,5,11
1751,1483583928,42,76
1752,1483892074,2,89
1753,1483898359,4,157
1754,148392854,2,10
1755,148409839,19,354
1756,14841688,20,69
1757,148423141,6,21
1758,1484279603,42,93
1759,1484477800,1,11
1760,1484491600,4,164
1761,1484506931,3,46
1762,1485032787,4,300
1763,1485286286,34,72
1764,1485328881,6,248
1765,1485447201,3,10
1766,1485720770,1,9
1767,148586838,4,129
1768,1486020245,1,53
1769,1486472506,5,131
1770,148663003,4,134
1771,1486837027,2,5
1772,1487885845,2,12
1773,1487916603,1,9
1774,148862639,4,11
1775,1488812680,1,7
1776,1488847677,1,8
1777,1489831958,1,50
1778,1489909419,1,41
1779,1490064643,1,9
1780,1490158400,1,11
1781,1490312135,2,9
1782,1490559291,1,10
1783,149058271,5,223
1784,149090038,2,39
1785,149104593,2,10
1786,1491220445,1,45
1787,1491551473,1,1
1788,1491587254,2,128
1789,149174513,11,92
1790,14917806,1,8
1791,149195590,17,126
1792,149210974,1,94
1793,1492630209,2,137
1794,1492989083,1,179
1795,1493189242,1,2
1796,1493252463,3,74
1797,1493279951,2,109
1798,1493312782,4,26
1799,149341858,1,23
1800,1493625031,1,4
1801,1493638539,1,10
1802,1493888964,1,15
1803,149446523,1,50
1804,1494605351,10,95
1805,149462599,7,93
1806,1494732594,1,4
1807,1495078854,1,4
1808,149531881,9,41
1809,1495474873,1,6
1810,149548140,1,16
1811,1495698287,1,11
1812,1496094936,7,79
1813,1496116104,1,1
1814,149648208,1,22
1815,1496548275,1,4
1816,1496732872,5,177
1817,1496793096,1,1
1818,149771793,2,206
1819,1497819724,2,12
1820,1497853173,24,67
1821,1497858347,3,43
1822,1498023342,3,35
1823,1498421626,1,3
1824,1498658740,4,162
1825,1498687691,6,18
1826,1498706335,1,2
1827,1498891279,1,10
1828,149889958,2,4
1829,1498996866,1,197
1830,149901090,3,130
1831,1500202045,14,62
1832,1500287904,2,9
1833,1500332191,3,15
1834,1500493571,2,43
1835,1500584710,2,16
1836,1500693003,1,48
1837,1500721395,2,32
1838,150096297,7,534
1839,1501065724,1,8
1840,1501542852,14,217
1841,150165597,2,15
1842,150186123,3,22
1843,150191985,8,189
1844,150220220,0,9
1845,1502428940,2,119
1846,15025084,8,20
1847,1502939172,8,83
1848,1503120338,7,45
1849,150331458,1,16
1850,1503596125,1,10
1851,150363136,2,56
1852,1503879539,1,716
1853,15039927,1,7
1854,1504167664,1,177
1855,1504186000,14,260
1856,1504315759,1,3
1857,1504553483,1,4
1858,150481838,1,7
1859,150492386,2,76
1860,1504974002,1,10
1861,1505021651,6,262
1862,1505111025,8,46
1863,1505484182,10,153
1864,1505762907,1,59
1865,1506094032,1,3
1866,1506588465,3,15
1867,1506701533,1,52
1868,1506706364,1,22
1869,1506831645,1,3
1870,1506876338,2,36
1871,150696551,1,3
1872,1507032922,1,4
1873,1507217261,1,6
1874,1507484362,2,78
1875,1508367616,1,26
1876,1508472518,7,112
1877,1508475398,1,1
1878,1508797771,7,64
1879,1508821818,1,287
1880,150952968,1,1
1881,1510200549,10,79
1882,151025819,2,151
1883,1510273344,4,313
1884,1510711554,1,86
1885,1510743509,1,246
1886,1511062201,1,15
1887,1511120501,1,1
1888,1511265408,1,12
1889,151136105,4,4
1890,1511655971,1,11
1891,151186395,1,46
1892,1512084719,8,67
1893,1512229103,5,17
1894,1512359953,2,36
1895,1512625728,1,1
1896,1512884999,1,117
1897,1512924770,1,34
1898,1513044354,1,14
1899,1513199363,4,82
1900,151327550,3,45
1901,1513331981,3,12
1902,1513761772,2,24
1903,1513780780,1,19
1904,1514115001,6,139
1905,1514325749,3,85
1906,1514420386,1,63
1907,1514435911,7,98
1908,151448829,1,20
1909,1514638436,2,12
1910,151475393,2,23
1911,151482740,3,32
1912,151509711,10,101
1913,1515167117,51,126
1914,151518538,2,57
1915,1515410697,1,2
1916,151567294,4,25
1917,15156731,1,6
1918,151600625,2,22
1919,1516412166,3,60
1920,151651583,2,65
1921,1516750943,8,25
1922,151709284,3,123
1923,1517225460,6,97
1924,1517450116,5,161
1925,1517510072,7,39
1926,1517651870,22,49
1927,1517850380,1,4
1928,1518121139,2,10
1929,1518208851,2,42
1930,1518226153,4,16
1931,1518321175,18,46
1932,151842596,2,5
1933,1518508090,1,17
1934,1518619805,3,74
1935,1518749074,1,133
1936,1518987879,1,38
1937,1519023492,2,23
1938,1519119214,5,17
1939,151928225,4,62
1940,1519329691,3,46
1941,1519336086,16,49
1942,1519645419,1,21
1943,1520004904,9,193
1944,1520060153,1,63
1945,1520386328,1,16
1946,152044392,1,14
1947,1520516071,16,163
1948,1520572923,1,61
1949,1520664176,2,120
1950,1520716827,4,112
1951,1521116739,4,23
1952,1521536518,1,4
1953,1521612420,2,11
1954,1521743936,1,11
1955,1521831188,1,59
1956,1522283272,5,34
1957,1522610587,1,9
1958,152288754,1,139
1959,1522911314,1,133
1960,1523078600,1,101
1961,152453120,1,11
1962,1524560149,5,48
1963,1524700450,1,27
1964,1524801041,13,67
1965,152493642,8,152
1966,1525098048,1,542
1967,152542629,1,50
1968,1525557627,2,120
1969,15257127,12,22
1970,152590408,7,14
1971,1526086892,3,8
1972,1526539107,2,20
1973,1526559959,1,152
1974,1526679656,3,64
1975,1526814158,1,10
1976,1526858479,1,100
1977,1526905394,2,9
1978,1527681761,6,120
1979,1527728240,2,64
1980,1527833241,3,151
1981,1527997951,1,325
1982,1528203563,7,106
1983,152875661,2,136
1984,152885934,3,58
1985,152887991,13,75
1986,152899538,24,34
1987,152906001,1,7
1988,152915441,9,110
1989,1529274684,1,174
1990,1529279708,1,210
1991,1529342517,1,83
1992,1529359838,2,3
1993,1529832727,1,10
1994,1530320959,6,32
1995,1530360002,3,22
1996,1530729118,3,35
1997,1531017582,5,237
1998,1531155176,84,123
1999,1531245257,1,7
2000,1532351049,1,15
2001,1532661519,2,39
2002,153282649,1,49
2003,1532986032,3,60
2004,153319870,1,14
2005,1533518416,6,93
2006,1533552536,8,175
2007,1533580016,8,54
2008,1533659393,2,60
2009,1533747840,1,1
2010,1533827266,16,248
2011,1534285765,5,166
2012,1534334228,1,3
2013,1534368856,1,361
2014,1534484550,2,19
2015,1534519969,1,38
2016,1534604502,27,158
2017,1535050557,6,307
2018,1535187835,6,41
2019,1535195309,1,4
2020,1535284697,8,178
2021,1535346180,1,3
2022,1535527352,1,14
2023,1535568346,1,13
2024,1535866486,4,145
2025,153602602,5,18
2026,1536344639,6,44
2027,1536485539,1,11
2028,1536598120,1,85
2029,1536975454,1,34
2030,15371017,8,53
2031,153710285,5,20
2032,1537480432,1,72
2033,1537724799,1,18
2034,1538394340,4,74
2035,1538418967,5,25
2036,1538705119,4,90
2037,1538779228,3,3
2038,1539430902,10,14
2039,154019569,2,104
2040,1540776829,0,33
2041,1540890691,1,9
2042,1541412656,5,8
2043,154154020,1,249
2044,1541987476,1,92
2045,1542175089,1,10
2046,1542221525,2,11
2047,1542492240,1,19
2048,1542569169,7,31
2049,1543553562,2,5
2050,1543763642,6,14
2051,1543818592,1,10
2052,1544819684,1,4
2053,154486600,5,15
2054,154487814,8,208
2055,1545109004,5,43
2056,1545145631,2,31
2057,1545294347,11,235
2058,1545316753,9,176
2059,154636155,4,136
2060,1546388432,2,20
2061,1546684141,6,24
2062,1546765399,8,172
2063,1546840189,1,79
2064,154712921,13,185
2065,1547181912,1,13
2066,1547204134,1,95
2067,1547270637,2,11
2068,1547366200,2,81
2069,1547402860,3,24
2070,1547573078,2,11
2071,1548128358,3,12
2072,1548272741,2,7
2073,1548514632,1,16
2074,154878420,1,167
2075,1549069270,25,135
2076,154923768,44,559
2077,1549375924,12,494
2078,154988935,1,88
2079,1549991326,1,85
2080,1550108288,2,22
2081,1550268712,1,8
2082,155057045,3,185
2083,1550979200,5,30
2084,1550987884,1,68
2085,155105535,5,6
2086,1551160275,1,17
2087,155174508,26,48
2088,15517622,7,118
2089,1551779932,14,225
2090,1551850879,3,42
2091,1551887306,11,74
2092,155193417,5,166
2093,1551969330,10,172
2094,1552135752,15,75
2095,1552828415,9,122
2096,1552943867,1,25
2097,1553861540,1,3
2098,1553880687,2,14
2099,1553894044,3,37
2100,1554034316,2,153
2101,155451291,1,77
2102,1554850440,1,13
2103,155519473,5,108
2104,155549070,12,275
2105,1555928939,3,21
2106,155625215,12,101
2107,155657706,3,468
2108,1556822959,4,11
2109,1557063085,1,43
2110,1557504861,6,98
2111,15575357,1,10
2112,1557751177,4,126
2113,155775511,10,42
2114,155802741,8,35
2115,1558258882,6,127
2116,155870771,2,12
2117,155911543,3,28
2118,1559204946,21,59
2119,1559593352,1,14
2120,155959895,1,33
2121,1560189250,5,132
2122,156043509,11,178
2123,1560725665,3,271
2124,156079059,2,84
2125,1561922167,4,38
2126,1562149902,1,12
2127,1562323604,1,18
2128,1562553915,1,2
2129,1562636495,1,18
2130,1562901821,3,29
2131,1562939597,1,62
2132,156310993,3,147
2133,156318388,3,4
2134,156331372,1,49
2135,1563413832,1,93
2136,156349996,1,10
2137,156360827,2,34
2138,156417696,39,220
2139,156438507,11,52
2140,1564697452,1,27
2141,156469931,7,187
2142,1564795959,1,27
2143,1565153276,1,7
2144,1565323668,5,128
2145,156533617,3,25
2146,1565344432,1,16
2147,1565909374,1,15
2148,1566446168,1,123
2149,156657161,10,112
2150,156667828,2,78
2151,1566762879,1,2
2152,156709449,7,212
2153,1567168537,1,100
2154,156734566,2,18
2155,1567501552,1,9
2156,156762113,5,221
2157,15676653,1,13
2158,156788240,3,27
2159,156803015,2,65
2160,1568529344,13,166
2161,156875573,23,112
2162,1568954431,1,30
2163,156899210,2,178
2164,1569311273,2,30
2165,1569418903,1,27
2166,1569549514,3,23
2167,1569628235,2,24
2168,1569805570,3,28
2169,1569968817,10,41
2170,1569998941,1,2
2171,157023716,1,14
2172,157052978,2,56
2173,1570618368,3,97
2174,1570872022,1,12
2175,1570894498,5,88
2176,1571073574,2,29
2177,1571910986,9,51
2178,1571989133,1,95
2179,157201756,1,242
2180,157233764,1,157
2181,1572478601,18,92
2182,1572546390,1,20
2183,1572838146,2,97
2184,1572899776,1,713
2185,157343854,1,14
2186,1573443320,7,235
2187,1573952450,5,85
2188,1574603701,3,7
2189,15747996,5,405
2190,1575066777,6,12
2191,1575075415,13,349
2192,1575795484,1,58
2193,157591724,2,33
2194,1576154543,1,47
2195,157622691,14,57
2196,1576420954,20,115
2197,1576783085,1,178
2198,1576801125,35,235
2199,1576812999,2,143
2200,1576869714,3,25
2201,157687464,3,15
2202,1576981941,5,124
2203,1577021311,11,170
2204,1577126731,17,216
2205,157725375,40,303
2206,157725681,10,224
2207,1577386936,7,7
2208,157741918,25,203
2209,1577660473,6,34
2210,157790613,28,209
2211,1578515316,5,28
2212,157913951,2,15
2213,157941552,2,11
2214,157945237,2,96
